TripId,Speed(km/h),Acceleration(m/s^2),Heading_Change(degrees),Speed(m/s),Jerk(m/s^3),Category,Usage_Per_Day
T-1,56,-0.010800593785781132,0.6179453836424786,20.579930064715317,0.08495684462564768,Aggressive,946
T-1,55,0.2458104589027208,1.1955874238312718,20.825740523618038,0.25661105268850193,Aggressive,946
T-1,54,-0.578911030875858,1.1548244405039692,20.24682949274218,-0.8247214897785788,Aggressive,946
T-1,53,-0.4562843260402545,0.9078667508469823,19.790545166701925,0.12262670483560356,Aggressive,946
T-1,51,-0.5477652650250207,0.7080534781666571,19.242779901676904,-0.09148093898476617,Aggressive,946
T-1,50,-0.44845533953841965,0.28374671557507053,18.794324562138485,0.099309925486601,Aggressive,946
T-1,48,-0.6732137081780074,0.6275664066153854,18.121110853960477,-0.22475836863958776,Aggressive,946
T-1,47,-0.6719339115235776,1.0408129276800335,17.4491769424369,0.0012797966544297878,Aggressive,946
T-1,45,-0.44490994272528184,0.3649363348057745,17.004266999711618,0.22702396879829578,Aggressive,946
T-1,43,-0.5523161208720921,1.1612419081653682,16.451950878839526,-0.1074061781468103,Aggressive,946
T-1,40,-0.6666912615535967,0.04905226059439838,15.785259617285929,-0.11437514068150456,Aggressive,946
T-1,36,-1.1081774650543466,0.5254104187680102,14.677082152231582,-0.44148620350074985,Moderate,946
T-1,30,-1.7729875253390919,0.7324133272671227,12.90409462689249,-0.6648100602847453,Moderate,946
T-1,24,-1.9007723324818997,1.889392350682346,11.00332229441059,-0.12778480714280782,Moderate,946
T-1,17,-1.7727616523032506,2.6487562167405194,9.23056064210734,0.12801068017864914,Safe,946
T-1,11,-1.7809307986001075,0.3602166128357182,7.449629843507233,-0.008169146296856944,Safe,946
T-1,5,-3.9175771700484603,14.434169721989974,3.5320526734587725,-2.136646371448353,Aggressive,946
T-1,2,-1.6134960697844962,2.7163758821225295,1.9185566036742763,2.3040811002639643,Aggressive,946
T-1,2,-0.7215529401767744,11.793429700314926,1.1970036634975019,0.8919431296077218,Aggressive,946
T-1,0,-0.5489575018152956,37.23483400345791,0.6480461616822063,0.17259543836147884,Aggressive,946
T-1,0,-0.049544330373380685,127.23483390518975,0.5985018313088256,0.4994131714419149,Aggressive,946
T-1,0,-0.3499874715722744,221.6335393871081,0.24851435973655125,-0.3004431411988937,Aggressive,946
T-1,0,-0.24851435973655125,63.43494898576641,0.0,0.10147311183572313,Aggressive,946
T-1,0,0.0,0.0,0.0,0.24851435973655125,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.15717428071175651,135.0,0.15717428071175651,0.15717428071175651,Aggressive,946
T-1,0,0.28738171816584746,45.0,0.444555998877604,0.13020743745409094,Aggressive,946
T-1,0,-0.444555998877604,90.0,0.0,-0.7319377170434515,Aggressive,946
T-1,0,0.0,0.0,0.0,0.444555998877604,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.7858714046755729,135.0000000814222,0.7858714046755729,0.7858714046755729,Aggressive,946
T-1,2,0.06053800361449069,68.1985905599746,0.8464094082900636,-0.7253334010610822,Aggressive,946
T-1,10,1.0559838357668792,16.488753663848197,1.9023932440569427,0.9954458321523885,Aggressive,946
T-1,18,0.876081755245603,6.709836814704212,2.7784749993025457,-0.1799020805212761,Moderate,946
T-1,25,2.7829187840880687,2.290610044914717,5.561393783390614,1.9068370288424656,Aggressive,946
T-1,30,2.3365160971178254,4.710119261006737,7.89790988050844,-0.4464026869702433,Safe,946
T-1,35,2.5586104786781014,0.017139029154423672,10.456520359186541,0.22209438156027606,Moderate,946
T-1,39,1.8799086412545734,2.436648245246443,12.336429000441115,-0.6787018374235281,Moderate,946
T-1,40,1.4609306480874977,2.7702158000530255,13.797359648528612,-0.4189779931670756,Moderate,946
T-1,42,0.7961686690431531,1.159959745176604,14.593528317571765,-0.6647619790443446,Moderate,946
T-1,44,0.8691780858146352,1.4585107840589127,15.4627064033864,0.0730094167714821,Aggressive,946
T-1,46,0.2472541550435281,1.5850730985552874,15.709960558429929,-0.6219239307711071,Aggressive,946
T-1,48,0.9978947041055921,0.24266302435482362,16.70785526253552,0.750640549062064,Aggressive,946
T-1,49,0.9915320884722547,0.5743745397024542,17.699387351007775,-0.0063626156333373984,Aggressive,946
T-1,50,-0.4499127847801496,0.2851204713217407,17.249474566227626,-1.4414448732524043,Aggressive,946
T-1,52,0.6608089042500751,0.46502690092129584,17.9102834704777,1.1107216890302247,Aggressive,946
T-1,54,0.9951105256338053,0.46818798335106265,18.905393996111506,0.3343016213837302,Aggressive,946
T-1,56,0.9884870042014384,2.0213649400746267,19.893881000312945,-0.006623521432366886,Aggressive,946
T-1,57,0.785440669596003,1.5398382891174982,20.679321669908948,-0.20304633460543542,Aggressive,946
T-1,58,-0.1110986486309713,0.008319410335935426,20.568223021277976,-0.8965393182269743,Aggressive,946
T-1,59,0.4443971567157483,0.032749798998518105,21.012620177993725,0.5554958053467196,Aggressive,946
T-1,60,0.4475696136589704,0.26523454530356116,21.460189791652695,0.0031724569432221017,Aggressive,946
T-1,62,0.5590799616401725,0.24412263482764512,22.019269753292868,0.11151034798120207,Aggressive,946
T-1,63,0.6664298956635086,0.059504507610325746,22.685699648956376,0.10734993402333615,Aggressive,946
T-1,64,0.4408281492780972,0.31295589558774833,23.126527798234473,-0.22560174638541142,Aggressive,946
T-1,64,-0.10760442349983634,0.2844957078460273,23.018923374734637,-0.5484325727779336,Aggressive,946
T-1,62,0.11107581265086353,0.009304497565842536,23.1299991873855,0.21868023615069987,Aggressive,946
T-1,60,-0.33674772911166073,0.25102484119057084,22.79325145827384,-0.44782354176252426,Aggressive,946
T-1,58,-0.5429571935842361,0.9001007834864497,22.250294264689604,-0.20620946447257538,Aggressive,946
T-1,57,-0.9043718792069306,1.0848313941058023,21.345922385482673,-0.3614146856226945,Aggressive,946
T-1,56,-0.7743967030442107,0.3658499341530069,20.571525682438462,0.12997517616271992,Aggressive,946
T-1,54,-0.20850720047033633,0.957966313654193,20.363018481968126,0.5658895025738744,Aggressive,946
T-1,52,-0.6600452978330296,0.41805544236225023,19.702973184135097,-0.45153809736269324,Aggressive,946
T-1,50,-0.6151937083664087,2.1118332476502566,19.087779475768688,0.04485158946662082,Aggressive,946
T-1,50,-0.5875587007579881,2.249197992489193,18.5002207750107,0.027635007608420636,Aggressive,946
T-1,52,0.07030465638122152,3.446296815789642,18.57052543139192,0.6578633571392096,Aggressive,946
T-1,54,-0.0873378561291922,0.4041235951831064,18.48318757526273,-0.15764251251041372,Aggressive,946
T-1,53,0.46723408806640876,3.1616735793514126,18.950421663329138,0.554571944195601,Aggressive,946
T-1,49,-0.39320366860354383,4.262262098248799,18.557217994725594,-0.8604377566699526,Aggressive,946
T-1,43,-1.3856130776259548,2.3815060518473468,17.17160491709964,-0.9924094090224109,Aggressive,946
T-1,36,-2.0383251206459274,2.1138389694501467,15.133279796453712,-0.6527120430199727,Aggressive,946
T-1,29,-2.8053643779689175,2.2766613473411645,12.327915418484794,-0.76703925732299,Moderate,946
T-1,23,-2.233826256364374,2.617023791130662,10.09408916212042,0.5715381216045436,Moderate,946
T-1,15,-2.4295259948318426,1.2807526426518292,7.664563167288578,-0.1956997384674688,Safe,946
T-1,8,-2.6092655333564405,3.8019250975798973,5.055297633932137,-0.1797395385245979,Safe,946
T-1,3,-2.321639685305917,6.775656177663225,2.7336579486262202,0.2876258480505234,Moderate,946
T-1,0,-1.5366542851287184,4.763641676687872,1.1970036634975019,0.7849854001771988,Moderate,946
T-1,0,-1.0398293827857454,23.198590499609878,0.15717428071175651,0.49682490234297294,Aggressive,946
T-1,0,0.28738171895553755,45.0,0.4445559996672941,1.327211101741283,Aggressive,946
T-1,0,-0.4445559996672941,180.0,0.0,-0.7319377186228316,Aggressive,946
T-1,0,0.0,0.0,0.0,0.4445559996672941,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,1,0.0,0.0,0.0,0.0,Safe,946
T-1,8,0.0,0.0,0.0,0.0,Safe,946
T-1,17,1.736046677526899,129.8055711056131,1.736046677526899,1.736046677526899,Aggressive,946
T-1,24,3.566110692828213,6.781703550531932,5.302157370355112,1.8300640153013141,Aggressive,946
T-1,31,2.5321567932624296,1.3631164612301954,7.834314163617542,-1.0339538995657835,Safe,946
T-1,38,2.1916310606812477,4.319926475217589,10.02594522429879,-0.3405257325811819,Moderate,946
T-1,44,2.3124861176729112,0.1430246151205878,12.3384313419717,0.12085505699166355,Moderate,946
T-1,49,2.176594372177295,1.3832098529895835,14.515025714148996,-0.13589174549561633,Moderate,946
T-1,53,1.267103615622002,0.052519575237112606,15.782129329770997,-0.909490756555293,Aggressive,946
T-1,56,1.3668020396838774,1.676381795029145,17.148931369454875,0.09969842406187546,Aggressive,946
T-1,59,1.0412332724644493,0.3992988803774069,18.190164641919324,-0.32556876721942807,Aggressive,946
T-1,62,0.8175288434637658,0.6754816463545384,19.00769348538309,-0.22370442900068355,Aggressive,946
T-1,64,0.442901632227489,3.821714777890879,19.45059511761058,-0.37462721123627674,Aggressive,946
T-1,66,0.35866510663403517,4.467874373407417,19.809260224244614,-0.08423652559345385,Aggressive,946
T-1,68,-0.22954581415739383,2.6613052466311076,19.57971441008722,-0.588210920791429,Aggressive,946
T-1,70,-0.14277741455329007,4.656002493307246,19.43693699553393,0.08676839960410376,Aggressive,946
T-1,72,4.259659699422247,12.641970171262608,23.696596694956177,4.402437113975537,Aggressive,946
T-1,73,-0.6136390859426584,4.125715854574727,23.08295760901352,-4.873298785364906,Aggressive,946
T-1,74,2.443713465341755,3.031725626764193,25.526671074355274,3.0573525512844135,Aggressive,946
T-1,75,2.1832928696798852,0.07003636647432233,27.70996394403516,-0.2604205956618699,Aggressive,946
T-1,76,-0.3322975055626287,1.976219968185287,27.37766643847253,-2.515590375242514,Aggressive,946
T-1,75,0.41263995655346974,0.41393259959874157,27.790306395026,0.7449374621160985,Aggressive,946
T-1,75,0.3094045957078535,0.7975485183489275,28.099710990733854,-0.10323536084561624,Aggressive,946
T-1,74,-0.3094045972553374,0.7975485176978043,27.790306393478517,-0.6188091929631909,Aggressive,946
T-1,73,-0.5442456318833457,0.23366827939041743,27.24606076159517,-0.23484103462800832,Aggressive,946
T-1,72,-0.43551901381422553,1.0173219388841241,26.810541747780945,0.1087266180691202,Aggressive,946
T-1,72,-0.1536261268791428,0.7932069371399989,26.656915620901803,0.28189288693508274,Aggressive,946
T-1,71,-0.566695091045311,0.005087893561049671,26.09022052985649,-0.41306896416616823,Aggressive,946
T-1,70,-0.41254128537558543,0.44157315508145106,25.677679244480906,0.15415380566972559,Aggressive,946
T-1,69,0.0859614813965841,0.2931197316187181,25.76364072587749,0.49850276677216954,Aggressive,946
T-1,67,-0.8504016049969216,0.6384188808068877,24.91323912088057,-0.9363630863935057,Aggressive,946
T-1,65,-0.5451421432189605,0.2506361070271719,24.368096977661608,0.30525946177796115,Aggressive,946
T-1,63,-0.5055416970013802,2.1985754292253117,23.862555280660228,0.0396004462175803,Aggressive,946
T-1,61,-0.9684607967526517,0.6710499885182111,22.894094483907576,-0.46291909975127155,Aggressive,946
T-1,58,-0.5474158001368892,0.24207976225249792,22.346678683770687,0.42104499661576256,Aggressive,946
T-1,53,-1.0236253326306333,0.12030358196215295,21.323053351140054,-0.4762095324937441,Aggressive,946
T-1,46,-1.967629327764243,1.0186215075963807,19.35542402337581,-0.9440039951336097,Aggressive,946
T-1,37,-2.136409440376397,0.2420754550168793,17.219014582999414,-0.1687801126121542,Aggressive,946
T-1,28,-3.618216268564151,0.1450522988200644,13.600798314435263,-1.4818068281877537,Moderate,946
T-1,23,-3.0730542454043785,0.35586983209096973,10.527744069030884,0.5451620231597722,Moderate,946
T-1,19,-1.8091746312611736,0.0693933188460905,8.71856943776971,1.263879614143205,Aggressive,946
T-1,15,-1.5692989609376884,0.6358366949483573,7.149270476832022,0.23987567032348522,Safe,946
T-1,12,-1.5912091974225824,0.12467200012693527,5.55806127940944,-0.021910236484893986,Safe,946
T-1,11,-1.263721652687706,1.0971453073124362,4.294339626721734,0.3274875447348764,Safe,946
T-1,14,-0.3274401173832917,0.8724571273203439,3.9668995093384423,0.9362815353044143,Moderate,946
T-1,19,1.112772893727196,1.2293344961203232,5.079672403065638,1.4402130111104876,Aggressive,946
T-1,24,1.6117814953724556,5.316956287164457,6.691453898438094,0.49900860164525973,Moderate,946
T-1,27,1.2017627602135716,14.491220241791126,7.893216658651665,-0.410018735158884,Aggressive,946
T-1,30,0.7962612350025378,11.257319287196564,8.689477893654203,-0.4055015252110339,Aggressive,946
T-1,33,1.0686275709542912,16.14602661525708,9.758105464608494,0.2723663359517534,Aggressive,946
T-1,37,0.7013676300317595,10.022038338655365,10.459473094640254,-0.36725994092253167,Aggressive,946
T-1,40,-0.24314482153015682,20.466902153053823,10.216328273110097,-0.9445124515619163,Aggressive,946
T-1,40,0.9712350397321536,9.17220659415889,11.18756331284225,1.2143798612623105,Aggressive,946
T-1,39,0.05067256348301008,4.677162858485464,11.23823587632526,-0.9205624762491436,Moderate,946
T-1,34,-0.2652645316153759,1.549708190527926,10.972971344709885,-0.31593709509838597,Moderate,946
T-1,26,-1.287923261430425,3.691814743663726,9.68504808327946,-1.0226587298150491,Safe,946
T-1,21,-1.898176710844842,0.8352109902647176,7.786871372434618,-0.610253449414417,Safe,946
T-1,18,-1.6701862898251738,0.3714664052941102,6.116685082609444,0.22799042101966815,Safe,946
T-1,14,-1.114195357211142,0.8095352396970058,5.002489725398302,0.5559909326140318,Moderate,946
T-1,9,-0.8843435938813649,1.8210280162812882,4.118146131516937,0.2298517633297772,Safe,946
T-1,5,-1.5402962527536168,4.337349901803624,2.5778498787633204,-0.655952658872252,Safe,946
T-1,2,-1.1160445641422385,1.3147543471956717,1.4618053146210819,0.4242516886113783,Safe,946
T-1,2,-0.6838323150058947,8.746162300207093,0.7779729996151872,0.4322122491363438,Moderate,946
T-1,0,-0.444555998877604,0.0,0.3334170007375832,0.2392763161282907,Safe,946
T-1,1,0.2650848299846754,21.801409458275195,0.5985018307222586,0.7096408288622794,Aggressive,946
T-1,1,-0.3762238304937665,21.801409458275195,0.2222780002284921,-0.6413086604784419,Aggressive,946
T-1,1,0.1291743765067953,18.43494878221091,0.3514523767352874,0.5053982070005618,Aggressive,946
T-1,1,0.09310362372169678,18.43494878221091,0.4445560004569842,-0.036070752785098525,Aggressive,946
T-1,1,0.15394583085184144,21.801409598658296,0.5985018313088256,0.060842207130144654,Aggressive,946
T-1,1,-0.4873628307997345,21.801409598658296,0.11113900050909109,-0.641308661651576,Aggressive,946
T-1,1,0.333416999158203,0.0,0.4445559996672941,0.8207798299579375,Moderate,946
T-1,0,-0.4445559996672941,0.0,0.0,-0.7779729988254971,Safe,946
T-1,0,0.0,0.0,0.0,0.4445559996672941,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,0,0.0,0.0,0.0,0.0,Safe,946
T-1,3,0.0,0.0,0.0,0.0,Safe,946
T-1,12,0.0,0.0,0.0,0.0,Safe,946
T-1,18,2.3940073256752283,21.801409472313505,2.3940073256752283,2.3940073256752283,Aggressive,946
T-1,21,2.5275809771472675,3.6063086312372725,4.921588302822496,0.13357365147203915,Safe,946
T-1,27,2.1512543470751933,19.592281896449226,7.072842649897689,-0.37632663007207423,Aggressive,946
T-1,33,1.56245024590703,13.150948680540095,8.635292895804719,-0.5888041011681633,Aggressive,946
T-1,41,2.9982585748342547,12.894819621286329,11.633551470638974,1.4358083289272248,Aggressive,946
T-1,47,1.8980496692768778,4.689719399050084,13.531601139915852,-1.100208905557377,Moderate,946
T-1,53,2.5067231245884454,0.22826883256546054,16.038324264504297,0.6086734553115676,Aggressive,946
T-1,57,1.9143227517698982,0.4301404100307918,17.952647016274195,-0.5924003728185472,Aggressive,946
T-1,62,1.9499245225905817,1.3549226351209585,19.902571538864777,0.0356017708206835,Aggressive,946
T-1,66,1.9378679796483738,1.398689561226668,21.84043951851315,-0.012056542942207926,Aggressive,946
T-1,70,1.911345528276648,3.5944607519222553,23.7517850467898,-0.026522451371725708,Aggressive,946
T-1,74,1.531299320099432,0.6953315996817596,25.28308436688923,-0.380046208177216,Aggressive,946
T-1,77,1.482731229945415,1.7990568178494186,26.765815596834646,-0.048568090154017085,Aggressive,946
T-1,79,0.9579633347051661,1.316254837918865,27.72377893153981,-0.5247678952402488,Aggressive,946
T-1,80,0.8060591292714534,0.7972519421719056,28.529838060811265,-0.15190420543371275,Aggressive,946
T-1,81,0.6428263265799039,0.7499998673240944,29.17266438739117,-0.1632328026915495,Aggressive,946
T-1,82,0.3547739128306091,0.6063427704274542,29.527438300221778,-0.2880524137492948,Aggressive,946
T-1,82,0.008156086682287622,0.21504582163893665,29.535594386904066,-0.3466178261483215,Aggressive,946
T-1,82,0.08018614779748034,1.7154870910152995,29.615780534701546,0.07203006111519272,Aggressive,946
T-1,82,0.09182176799593478,1.492305827275047,29.70760230269748,0.011635620198454433,Aggressive,946
T-1,82,-0.12437117800652686,2.64625798145467,29.583231124690954,-0.21619294600246164,Aggressive,946
T-1,82,-0.4431872267277299,3.2831568869770194,29.140043897963224,-0.31881604872120306,Aggressive,946
