TripId,Time_Step,Speed(km/h),Acceleration(m/s^2),Heading_Change(degrees),Latitude,Longitude
T-1,77,74.19938753221638,0.15093291670126607,23.17671547033498,39.05435306355718,-82.36050751192968
T-1,78,92.83676418548934,0.855193947355346,53.78507697553869,39.89085033594004,-82.83916460721377
T-1,79,39.10124136802293,-2.0125325544009582,56.58182231388656,39.751743874170366,-82.28814872128491
T-1,80,26.188424205007262,2.965418379917386,16.727229842311022,39.35054525904766,-82.59447947917215
T-1,81,77.46134050095468,2.177587968220749,83.38300336698187,39.45186341082868,-82.76262589072175
T-1,82,40.37475545473256,1.0112659113032718,66.65409667529934,39.46492081172394,-82.04152995275311
T-1,83,6.172367267935863,-1.1611925144566961,50.354347451172046,39.364026885048744,-82.81136619684852
T-1,84,112.20311390681842,1.3321539279228602,20.434630243196906,39.134977334639835,-82.83915349872723
T-1,85,16.387959636350892,-0.7249186005068822,26.57013507143627,39.04353639724788,-82.2669505149603
T-1,86,40.2971879867994,0.46336431285097834,75.39329742225308,39.33189458780822,-82.3290800201808
T-1,87,95.30758993341551,-2.492067831255792,68.02608277938037,39.395438204427606,-82.08493695442736
T-1,88,54.579337468201615,1.3243480398739713,15.81146707983951,39.133391189819484,-82.1472274766235
T-1,89,28.34965745315303,-0.2241629090554409,63.033975634406595,39.71182569479163,-82.68709010124198
T-1,90,68.82404586164091,0.8157712239857808,43.40234700650908,39.292343582770876,-82.37369658435
T-1,91,76.68553312164839,-2.3523198632378515,81.1394583599656,39.52789206875729,-82.65521440467104
T-1,92,90.00323139214242,0.4033535257371863,14.750173109123054,39.976485290948176,-82.52315074559107
T-1,93,11.129477340082614,-0.07392519806564124,76.86560938602778,39.03839915664079,-82.6757536654754
T-1,94,12.212214297197574,-2.7905569868708877,10.40242930509936,39.074281300872926,-82.9088760218098
T-1,95,80.88353654012951,-2.3583662168724753,49.91716015992644,39.72189001381792,-82.57876583475999
T-1,96,102.18676448450412,2.955381631584425,57.21204024207617,39.43074143764529,-82.82141286456368
T-1,97,75.73744514505006,-1.8102402214979327,78.10136401889002,39.66272462840573,-82.11882124621117
T-1,98,70.83605896212354,0.4335127648206285,15.01292004168927,39.9344370707897,-82.59487682753752
T-1,99,118.18486505360072,-1.0935988648772663,77.21282415730546,39.12752625081311,-82.91245444769004
T-1,100,43.125401179506774,1.22610730102042,59.53695284860829,39.64125417009962,-82.94708254707528
T-1,101,101.38042514501731,-0.08328840706826934,7.602361599876034,39.925615774819846,-82.57811340305128
T-1,102,34.2585055173014,2.6814066693267327,58.04411248190233,39.315314069561495,-82.82650862544858
T-1,103,35.037151635599606,2.470455080604996,75.8364904450386,39.67192941159776,-82.72132144922251
T-1,104,0.15878448655716415,-2.5702818299786685,56.10752224446406,39.67983560833314,-82.95659087329587
T-1,105,80.4450688012889,-2.4828718154558853,21.794347688884486,39.24348934539603,-82.65097299135647
T-1,106,99.69756306709603,-0.08149452568824511,5.376551138605821,39.23350819075122,-82.56222329116773
T-1,107,16.7891773707645,-1.7599097629603482,18.64350271598886,39.537833494894215,-82.27805315449567
T-1,108,119.40364164451023,-0.7819706878548871,46.21313528488463,39.37497795005711,-82.55725718821755
T-1,109,103.25653951470366,0.9536767385032805,86.12286921062541,39.16224949906109,-82.05310674678178
T-1,110,72.58774112702032,1.120557325978492,7.416319367097111,39.87085633295948,-82.96346209434009
T-1,111,110.43443157142453,-1.6408991979645045,15.903924400962374,39.75747607857109,-82.02244104103454
T-1,112,94.88344633377507,1.2771130741202636,8.38452735745845,39.79926578553223,-82.28871899629843
T-1,113,74.00275980904433,1.0291573454505656,30.429464854931894,39.79946851214432,-82.97987491787092
T-1,114,2.253432352202811,2.8864288809892056,86.84091169367427,39.110479173497374,-82.09209285490378
T-1,115,70.87551802019492,2.8396790874614553,51.51297194954001,39.1442750798609,-82.18423915196513
T-1,116,59.68641240742066,-2.997381986680626,45.102092942627046,39.47194820226554,-82.8696321747646
T-1,117,81.54682593829689,0.19544809550587905,54.56750810950776,39.91922200729592,-82.89869535078573
T-1,118,115.58864976618611,2.3934380617432014,25.579273423764338,39.83018095604742,-82.52203939547418
T-1,119,42.66347893213559,1.9763891678107894,65.32488516156499,39.594168629043295,-82.59719399878675
T-1,120,65.57106094683273,-0.8503821980789983,46.55559837816315,39.232934500871316,-82.84598635741878
T-2,1,94.83774775767483,0.7273838479962631,66.74739851627912,39.49569644226873,-82.06497069046475
T-2,2,36.73177775533035,2.6038930887457266,61.624264979776456,39.61673906055782,-82.38413503821195
T-2,3,35.48766649810984,-1.082424803322733,77.74089546273566,39.48558623018226,-82.006788393901
T-2,4,113.51915832565078,1.4096994948916182,45.28283025224849,39.71312076894478,-82.05973542669888
T-2,5,12.589869713536807,0.5110545499791694,48.03306902933368,39.24613098670512,-82.03455852688202
T-2,6,15.347673481424305,-0.7244338828475616,82.81544268692889,39.8233115263237,-82.05626503907209
T-2,7,78.82273252462629,1.7611255323112012,24.394953818191457,39.10372922549384,-82.78827335568167
T-2,8,78.83175103022913,0.3118123995563078,48.090474322059826,39.67075527543579,-82.787420550367
T-2,9,70.56186018310132,-2.8942403599920716,60.094445833027926,39.20897082273289,-82.1009060761589
T-2,10,71.38136806458618,2.1643832197877195,1.2483600980637,39.433986286795445,-82.29573592120127
T-2,11,44.03576506550638,-0.06930752408047036,35.38962657339874,39.28960111167798,-82.98885530235565
T-2,12,79.63561227478785,-2.8789353857792914,67.81457813954916,39.48250903124132,-82.79085582302125
T-2,13,60.702289304880935,0.5541148551641575,49.836407136740505,39.599962744865394,-82.60223720212603
T-2,14,93.20015205241485,-1.8754700430581914,13.113189677696324,39.85782491689445,-82.97444422333743
T-2,15,112.66292671326326,1.7618835065369876,89.20467744621126,39.02683723291071,-82.15426570241964
T-2,16,13.572756495295458,-2.5854196821805866,64.33145969286042,39.095905950081715,-82.22789869368093
T-2,17,14.390810445465018,0.39087167489955466,6.099714175349327,39.23570214440185,-82.16134868716617
T-2,18,85.83578081279879,-1.862275081078595,14.576347494258684,39.32688150148414,-82.73671106023484
T-2,19,55.24568150262232,-2.747159790821781,64.499681374973,39.96343466559607,-82.34018502689288
T-2,20,105.73149182258055,1.6276911494436543,62.23283709727454,39.01140830460302,-82.40572170347635
T-2,21,90.10881447430481,-1.4099598386131258,24.44580113219968,39.867542206451496,-82.05370903456165
T-2,22,21.263248101787404,-1.6238708316916224,47.219006155868776,39.472382534684876,-82.44146513837545
T-2,23,107.47406040558174,-0.7793430936749446,61.52914901073643,39.69196188183392,-82.18153748346988
T-2,24,64.18626039236968,1.8899657097560123,32.16918222302388,39.14015146185089,-82.87404090314246
T-2,25,39.987676137560356,0.3621927437255419,64.39396567783403,39.18075875727742,-82.7973060864446
T-2,26,15.621121172444923,-2.839319461476735,82.9532533582107,39.92765616344159,-82.38664146746693
T-2,27,55.83789076342871,-2.2392702701803597,38.90113699235179,39.15625106200874,-82.78114783541035
T-2,28,42.78716638919691,0.4563875429335127,53.22078092736016,39.22529770237462,-82.74273675227096
T-2,29,82.46899854142127,1.398940203592721,19.49019814716659,39.990707151472506,-82.06139165932153
T-2,30,88.26488752923777,2.5389154680411004,53.32137338483177,39.3242465623304,-82.74318609161423
T-2,31,40.037014913272195,2.3107211485644275,17.26727997774211,39.5728257187469,-82.47706566549778
T-2,32,23.90828404833907,2.9743601228479593,44.00554363836566,39.41511855896539,-82.926092355926
T-2,33,74.39890073379574,0.7442036129349758,11.29094383944857,39.09366742925492,-82.95561291271964
T-2,34,74.27264391662267,-0.3027348944097268,85.19403999674326,39.1251081218448,-82.52580680596235
T-2,35,89.8612635092229,2.071041821154564,45.40256856361957,39.79998585121203,-82.15904231043933
T-2,36,41.34148035535701,-0.050038875571001284,74.10222272229281,39.55240458526327,-82.18514464857418
T-2,37,118.40828303669996,-2.9175212869828906,60.286430807278016,39.795915464982926,-82.46612060977218
T-2,38,90.2597610591935,2.347875030320693,68.75453499075584,39.987984357333815,-82.91457019371765
T-2,39,26.24687898591184,-0.2648126313425738,24.33348224248979,39.87897558444041,-82.631027716519
T-2,40,110.38212123683321,2.560439295754075,52.223537153830065,39.055309693677756,-82.01318748898277
T-2,41,94.63070060051061,-1.4010697051976695,77.37368021199804,39.219105783593676,-82.24386029645474
T-2,42,5.708077904857536,0.6342744358822738,83.3115065082365,39.74551510954641,-82.99115758587767
T-2,43,95.464353959738,0.975113919778483,3.219207930651682,39.17018536054807,-82.11726499895165
T-2,44,119.20139379512393,-2.243770456673184,54.35940151710675,39.60380973006636,-82.63481990439517
T-2,45,27.389748130349844,2.9977770434955504,6.863943302569902,39.23553872736826,-82.96336429399733
T-2,46,10.18135404715084,-2.9873742886007166,41.24493098713496,39.246785269297,-82.59166759004869
T-2,47,85.86603386388937,-1.5246090927798537,47.576566594493734,39.49134642717525,-82.38054151994848
T-2,48,92.27651318700876,-0.6869880291022898,41.95031819612407,39.915530582487776,-82.39969435488273
T-2,49,40.17660347803117,-2.026744415985555,65.76181860434252,39.74147103888432,-82.80934009087409
T-2,50,10.816319289695144,1.5506147755094633,16.792290651956677,39.23817197349809,-82.86701561451528
T-2,51,40.20360258743739,-0.9524623417318399,81.18722528318963,39.91058432086405,-82.93214338052775
T-2,52,55.80530286728575,-1.6549801385082124,88.6604909393742,39.33590206480846,-82.87325417195323
T-2,53,101.82443619086926,-1.0735640278149436,7.030629122326446,39.65999402288043,-82.92515054301742
T-2,54,117.6049137922449,2.9702773658189363,71.22588634717927,39.550685724856685,-82.25380598330409
T-2,55,34.89334771364788,-1.4695880169304008,43.84421677545543,39.22889324896191,-82.95660315426964
T-2,56,51.167869542448955,2.907256452894269,16.66224191171855,39.111144826047706,-82.39270379592826
T-2,57,34.82402652864687,2.460846038563062,39.65941167720203,39.0187036128709,-82.15284245425126
T-2,58,30.74884725700074,1.574322727406619,68.51599251003927,39.099920955717785,-82.78941725051318
T-2,59,31.767700300463602,-1.4144637568397311,24.473238686069873,39.151349295554155,-82.01002401859219
T-2,60,73.76840338949891,-1.4981449415172565,15.911051498839372,39.19314456616611,-82.77590059714936
T-2,61,23.147837320544447,1.5511799006553018,24.324642052059218,39.90601217616724,-82.58035671334206
T-2,62,118.47432288536095,2.284315970597194,81.03107725631543,39.90448678523585,-82.69794474990667
T-2,63,65.74277940394789,1.3032880269465608,17.56103667109216,39.54572229903109,-82.9049169442552
T-2,64,115.68443265149786,-1.816023608093147,25.16168290118236,39.53985319408891,-82.32515850913138
T-2,65,5.563771212748709,-2.7633284273302747,6.680871405219829,39.97494202740872,-82.53897876763513
T-2,66,99.9862673209734,-1.032033556176036,74.17384880376787,39.4284616050366,-82.00194398057018
T-2,67,99.15280836738306,0.2871738731706648,52.73576932571362,39.80925757505762,-82.68516471864334
T-2,68,39.13172149078774,-0.057452368964012734,54.62456852352266,39.25998850692984,-82.7888792469197
T-2,69,102.75008027451447,-0.10941433494983377,61.66870330128688,39.085667311025084,-82.68449698800848
T-2,70,80.45625389597133,2.958390270340171,42.730318693257594,39.65632300444608,-82.08195024088015
T-2,71,77.18654313977873,-2.990507094362976,34.71237348864741,39.37447375596408,-82.27701956670325
T-2,72,73.99711773447346,1.062411544296424,73.78562854610156,39.065682796084374,-82.44434356914905
T-2,73,8.851255490490955,2.041019325676668,22.967878116599035,39.98471277349983,-82.46919078731597
T-2,74,76.04034315009524,-1.2081155703721578,23.45295385614638,39.10253705451167,-82.79833540557718
T-2,75,63.187959679244024,-1.894062891112421,25.624292654904604,39.844316059260414,-82.00649966682128
T-2,76,35.88099764093559,0.10365300134878463,72.06088189289565,39.582126372140735,-82.26112959256093
T-2,77,29.935611079596313,-2.0434757020490277,5.600636991762833,39.82490899695699,-82.37243430289631
T-2,78,82.86668412836586,2.6451671559624383,82.6408023641886,39.51073361396288,-82.89700393017321
T-2,79,10.229212929090066,1.6769011322469982,18.468376645438084,39.11408956934017,-82.52677672281067
T-2,80,34.346540466362185,-0.24087916723495306,70.7201930550618,39.587941937374104,-82.7725674400101
T-2,81,55.59979266249812,-2.5462648883066192,70.15903677299156,39.64258495318138,-82.0185586353792
T-2,82,16.613504111744017,0.39224619932338456,31.2165122128103,39.54433246107549,-82.91895065255608
T-2,83,43.60928064830565,-2.426919806704743,44.5293543673373,39.70025007366285,-82.36943886820596
T-2,84,42.704514378977635,-0.7477369642274958,23.39045861722436,39.70459182238668,-82.99795751053949
T-2,85,11.451299805589752,-2.8446659119473,46.709119289965614,39.98554725051621,-82.48422442897012
T-2,86,39.6188568229719,0.5744437113630116,38.446985342524655,39.257254538354296,-82.18270898308708
T-2,87,111.98115272547567,-0.5450441989722781,89.86528167953756,39.96327989422954,-82.88679695242234
T-2,88,90.29788031488442,-2.615087041983828,37.596239279370714,39.188253306142194,-82.59342782764654
T-2,89,46.28632157793112,2.3175946433343544,27.756862122767565,39.28768954442697,-82.88702271775539
T-2,90,93.71976882908736,-1.9078237387045751,16.427302267246205,39.397444791228565,-82.3126660559833
T-2,91,90.2876452228464,-0.8925068930269395,88.22992190743705,39.03895316615552,-82.80834148258707
T-2,92,113.54762220618679,-0.08231420503178999,8.847196577957387,39.54072932879511,-82.87859675071373
T-2,93,117.00144107226707,-1.4420147401341403,80.48689269722716,39.781597705101824,-82.62150585098797
T-2,94,12.944177425732292,-1.6176400640597282,80.67193737672804,39.94471350972364,-82.64654956680177
T-2,95,49.185547793643536,0.1322011834846304,6.466104153539916,39.80444208829474,-82.2189797154329
T-2,96,90.61845688173035,-2.383173222281861,80.33730317216234,39.55967095527638,-82.44064266876356
T-2,97,66.81185301945833,-0.4231679984065382,11.125138799264832,39.58201747228651,-82.15423679936215
T-2,98,8.179439621016469,0.005056414722635516,1.3790711889705798,39.32077047702066,-82.46616586694654
T-2,99,48.80739839610588,-2.737719944147985,18.49946939665718,39.0652999485419,-82.28647809846292
T-2,100,30.359121914991576,-1.1284321642156039,39.13282482788061,39.20087129018921,-82.94079897241383
T-2,101,98.48048164378136,1.6071624610974231,64.93184637880026,39.46798155014338,-82.21949408883859
T-2,102,24.27899539277112,0.11964588472695237,71.43729114136899,39.70606107404951,-82.5593756885479
T-2,103,17.551741218525056,-1.9914642032782677,55.92042197939507,39.853069113974605,-82.56468888573373
T-2,104,30.84377124439177,-0.4423429502899432,78.0765348660066,39.497407623723426,-82.87237458374986
T-2,105,41.88181947768322,0.07924043723020713,51.69941185355823,39.82615129918712,-82.50395551265763
T-2,106,114.78285850523645,1.0929316730810639,0.8225396363434001,39.47547985608435,-82.22648527904936
T-2,107,69.73872819941266,-0.21790342035016863,35.31219877492989,39.19076332631694,-82.19288713307915
T-2,108,28.586525119931427,-1.105063343125176,37.53060405343523,39.562944394791934,-82.40919035986519
T-2,109,3.5994901874012264,-0.558182137961269,15.184505492260552,39.80777254218525,-82.21119980188323
T-2,110,3.3112532341861423,2.2252539933850715,77.19618251321221,39.146503548906104,-82.69218876637089
T-2,111,40.38827887551427,1.5603631770532926,17.17328742431726,39.52653654249685,-82.70418743373182
T-2,112,36.357496136361796,-2.9776922612279786,27.20304685623442,39.16093444884525,-82.90897988711477
T-2,113,14.606162540833928,-1.15331374836679,64.46972984386748,39.459743647656126,-82.02508024431778
T-2,114,60.38284863927264,1.3922337428702631,56.9397595424843,39.987100947889466,-82.94114365087003
T-2,115,31.474666473014814,0.5306284982827179,48.31122937740734,39.49176036796876,-82.61321942271583
T-2,116,117.88732149441806,-1.1362788475362142,89.2546091615946,39.36553791468807,-82.68389719253514
T-2,117,8.983653006739551,-2.649675966059644,30.131538151264504,39.40590285034596,-82.61481502410138
T-2,118,11.74080443604964,1.0808291983795373,46.76638201972281,39.47283608727702,-82.47407635405443
T-2,119,33.21335341429809,-1.2598378801031933,0.6769104885691912,39.440002382825995,-82.21339921191652
T-2,120,81.71634400041357,-0.5236256239113963,69.35586791620777,39.762783119641895,-82.35756289919689
T-3,1,68.93876283725321,-1.3418315796032139,63.86154455749777,39.20298942719812,-82.81648335058682
T-3,2,74.50293427144707,-0.8565478034578229,10.361972802534908,39.01145749754648,-82.87106787736326
T-3,3,116.59464233889847,-1.7540378099762286,0.9922761040424832,39.588184305186,-82.71098987798456
T-3,4,116.71320851380088,1.9811810855721426,25.099771161712138,39.173296946164776,-82.86407580506108
T-3,5,116.41702982639863,-1.5416685085401995,74.76734094005988,39.39632404933462,-82.82015512325496
T-3,6,99.52645655059574,-0.41868031948939954,28.93077503866846,39.358469891189095,-82.8175820658132
T-3,7,58.380161645741026,2.2592088501839545,82.3632300848241,39.59633873245042,-82.63218368172267
T-3,8,16.06791337780095,-2.306654000368301,15.015811322451297,39.067838778079604,-82.11910545749731
T-3,9,24.38744598801516,-0.49209363827009245,30.496392780007135,39.32943799833547,-82.41821861812308
T-3,10,13.466389124049499,2.1332171885606694,21.339401420326137,39.425835822592994,-82.50199310815358
T-3,11,100.74244017986581,-0.6142002565254723,11.895183860662634,39.20619911209124,-82.45464548214224
T-3,12,97.21653344049699,0.06967544571363815,16.59991603946752,39.54011844061367,-82.3854750751875
T-3,13,109.33832619098038,0.6778600981919443,88.8266881785596,39.339935335999996,-82.26572408998862
T-3,14,0.9601356193401456,-2.017316693441438,7.176155658284221,39.188617944256706,-82.55450281566617
T-3,15,59.54427846347429,1.7420765782302254,74.79229846378485,39.175780330204965,-82.16756476869463
T-3,16,62.654862278947164,-0.2418909347656295,11.291167794523234,39.27506328185727,-82.8964883929012
T-3,17,13.516120145768511,0.5855968794924822,3.770873750108313,39.945388334056275,-82.76748125559917
T-3,18,115.70083475901079,2.335663599787817,23.98786054317509,39.779771289398035,-82.63256781786343
T-3,19,7.111540992053151,-2.525260067949809,5.633053498308376,39.29026696716696,-82.56107137771099
T-3,20,94.31541801240093,-1.949541093521141,81.40930831532593,39.54133706512932,-82.96357867546713
T-3,21,11.822577638417142,0.9246297900656058,7.054081764970413,39.7250677759651,-82.79328697085856
T-3,22,47.315046202155465,1.2788435932057842,68.10977983102731,39.71860446943654,-82.11654162170778
T-3,23,98.1550816366729,-0.922375755246676,80.85736658669774,39.736219258262665,-82.22836777984436
T-3,24,114.14654559335996,0.8265821704075842,3.607477239994542,39.870314306389815,-82.4308781167956
T-3,25,52.18248742323087,1.9720129092986696,89.16391401607886,39.03463019647798,-82.39738703712875
T-3,26,97.49556860373352,-0.3974716163956806,25.57035347054757,39.616006311762845,-82.71239366671252
T-3,27,29.45719039894417,0.6010402776415456,52.9255636382928,39.911461343107234,-82.89268916999156
T-3,28,37.15493768347655,1.5987840778911107,29.69079510572283,39.42549834507516,-82.04274332949039
T-3,29,77.46051404652172,-0.2902516149349501,49.702517958715,39.334928054381756,-82.56809420497747
T-3,30,77.2583962763059,1.2174442596022708,63.10314023881779,39.2895841355358,-82.47947919660956
T-3,31,47.762578283885645,-2.5557497851270625,27.663264440065166,39.181612554404225,-82.60331003694618
T-3,32,93.37145055990923,-2.5203788665757916,37.367192153376735,39.56586568249515,-82.46383975612129
T-3,33,40.75302761586363,0.3605720752918491,58.373751093211176,39.007989572828954,-82.89563470260438
T-3,34,67.0093653998529,-0.8001851752309053,63.80801087940365,39.098051717411636,-82.24221745563975
T-3,35,3.3367582255249317,-2.676721989089441,71.51911955515918,39.48583539390581,-82.69381901115652
T-3,36,60.09216228016331,-1.762023370532084,69.79764591981403,39.35037458976473,-82.47353495382892
T-3,37,14.950749735861653,0.3231803581985577,89.47170731636591,39.759234067322986,-82.50030444881887
T-3,38,68.77076711659303,0.9540977948257847,85.68438525959102,39.69069224459627,-82.52971556412716
T-3,39,97.02617588167465,0.19368526546487796,80.34428030096257,39.31855858919615,-82.1918822149848
T-3,40,30.957399705862564,2.5072157326819635,63.59981923740451,39.935455646358335,-82.96388146335381
T-3,41,20.342911357625738,-2.7834905782360426,57.17860714183281,39.646504977339816,-82.8546071083012
T-3,42,105.09353982928543,-1.7717963275175779,2.482319637445045,39.18208000668015,-82.53028712206122
T-3,43,26.8901549755071,1.0571952066461776,12.303928682326754,39.77476574686794,-82.19525029109404
T-3,44,46.15686731007236,0.0952690870749544,27.738481095041767,39.25818963423341,-82.94716193089702
T-3,45,102.049920671164,-2.5888467823965637,84.93598804578991,39.11878833597614,-82.27745317169372
T-3,46,103.22694926630105,-1.6413854651868873,31.955658775794937,39.620268435936694,-82.94888536327727
T-3,47,19.497807009546673,1.569101089910438,38.80329847149252,39.6899420081127,-82.06822892329629
